A,E,Ecum,G_eff,K,L,Lambda,Omega,U,Y_damaged,Y_gross,Y_net,abatecost,dEcum_dt,dK_dt,delta_T,delta_c,f,mu,sigma,t,theta1,y,y_eff
1.0,-0.2527974102992607,2000000000000000.0,0.3934259209673007,500000000000000.0,8000000000.0,0.5448860294798334,0.008,-0.5430431205868281,217954411791.93344,219712108661.22324,99194097743.01424,118760314048.9192,-0.2527974102992607,-24980161180451.4,2.0,1.0897720589596671,0.5,3.3011695790426563,5e-13,0.0,0.05,21.795441179193343,6.950401923078443
1.010050167084168,-0.2477581198361375,1999999999999999.8,0.3934259209673007,475019838819548.6,8031808091.190222,0.5413200834618729,0.008,-0.5410605226664053,217388951313.64185,219142088017.78412,99711946044.85222,117677005268.78963,-0.2477581198361375,-23731049551768.465,2.0,1.082640166923746,0.5,3.306842726065697,4.900993366533776e-13,1.0,0.049502491687458405,21.652803338474918,7.001431700516466
1.0202013400267558,-0.24281169280983575,1999999999999999.5,0.3934259209673007,451288789267780.2,8063232775.877505,0.5377880673746496,0.007999999999999997,-0.5391659622747249,216815518566.55466,218564030813.05914,100214719859.81477,116600798706.73988,-0.24281169280983575,-22544396519417.047,1.9999999999999996,1.075576134749299,0.5,3.3125582469928485,4.803947195761616e-13,2.0,0.04900993366533776,21.511522694985977,7.05072242445795
1.030454533953517,-0.23795667996373232,1999999999999999.2,0.3934259209673007,428744392748363.1,8094274773.344594,0.5342895195768953,0.007999999999999995,-0.5373553830702001,216234308998.6833,217978134071.25333,100702583927.73486,115531725070.94843,-0.23795667996373232,-21417079120632.61,1.9999999999999993,1.0685790391537908,0.5,3.318316012352826,4.708822667921244e-13,3.0,0.04852227667742541,21.371580783075814,7.098316246590336
1.0408107741923882,-0.2331916473402462,1999999999999999.0,0.3934259209673007,407327313627730.5,8124934936.660261,0.530823986738297,0.007999999999999993,-0.5356249834601294,215645517753.36356,217384594509.43906,101175704297.27892,114469813456.08464,-0.2331916473402462,-20346130540527.07,1.9999999999999991,1.0616479734765938,0.5,3.3241158962857384,4.615581731933178e-13,4.0,0.04803947195761616,21.232959469531874,7.144254224694894
1.0512710963760241,-0.22851517632333776,1999999999999998.8,0.3934259209673007,386981183087203.44,8155214248.878645,0.5273910237745755,0.007999999999999991,-0.5339711966419972,215049339590.85565,216783608458.52383,101634248221.98795,113415091368.8677,-0.22851517632333776,-19328732304715.773,1.999999999999999,1.0547820475491507,0.5,3.3299577768565523,4.5241870901797975e-13,5.0,0.047561471225035706,21.095640950983015,7.188576353083276
1.0618365465453596,-0.22392586367629552,1999999999999998.5,0.3934259209673007,367652450782487.7,8185113819.219541,0.5239901937838236,0.00799999999999999,-0.5323906725125308,214445968813.77493,216175371788.07956,102078384058.88521,112367584754.88972,-0.22392586367629552,-18362206862312.61,1.9999999999999987,1.047980387567647,0.5,3.335841536377437,4.434602183585787e-13,6.0,0.04708822667921244,20.95960775135294,7.231321592272492
1.0725081812542165,-0.219422321574743,1999999999999998.2,0.3934259209673007,349290243920175.06,8214634879.23557,0.5206210679841895,0.007999999999999988,-0.5308802612413257,213835599196.38974,215560079835.0703,102508281169.72623,111327318026.66351,-0.219422321574743,-17444010539774.809,1.9999999999999984,1.041242135968379,0.5,3.341767061739495,4.3467911769940294e-13,7.0,0.04661969099529742,20.824842719367577,7.272527897917678
1.0832870676749586,-0.2150031776348109,1999999999999998.0,0.3934259209673007,331846233380400.25,8243778778.971908,0.5172832256530012,0.007999999999999986,-0.5294369983308991,213218423917.81738,214937927336.50946,102924109824.95978,110294314092.8576,-0.2150031776348109,-16571726847055.021,1.9999999999999982,1.0345664513060024,0.5,3.3477342447544536,4.260718944831057e-13,8.0,0.04615581731933179,20.691329026120048,7.31223224902136
1.0941742837052104,-0.21066707493643053,1999999999999997.8,0.3934259209673007,315274506533345.25,8272546983.124069,0.5139762540674266,0.007999999999999985,-0.5280580910066216,212594635499.145,214309108366.07358,103326041110.46448,109268594388.68051,-0.21066707493643053,-15743060118445.17,1.999999999999998,1.0279525081348533,0.5,3.3537429825068994,4.1763510570563597e-13,9.0,0.04569655926356141,20.559050162697066,7.350470675437872
1.1051709180756477,-0.20641267204171723,1999999999999997.5,0.3934259209673007,299531446414900.06,8300941067.199045,0.5106997484467642,0.007999999999999981,-0.526740905798661,211964425744.49835,213673816274.69592,103714246837.12021,108250178907.37814,-0.20641267204171723,-14955829471377.58,1.9999999999999976,1.0213994968935285,0.5,3.359793177717678,4.093653765389909e-13,10.0,0.04524187090179798,20.42798993787057,7.387278284691158
1.1162780704588713,-0.20223864300842304,1999999999999997.2,0.3934259209673007,284575616943522.5,8328962713.684835,0.5074533118964657,0.00799999999999998,-0.5254829571942546,211327985686.07718,213032243635.15845,104088899453.26842,107239086232.80876,-0.20223864300842304,-14207963067285.47,1.9999999999999973,1.0149066237929314,0.5,3.3658847391191236,4.0125939898123923e-13,11.0,0.04479170676482641,20.298132475858626,7.422689288124044
1.1274968515793757,-0.19814367739844857,1999999999999997.0,0.3934259209673007,270367653876237.03,8356613708.233258,0.5042365553539864,0.007999999999999978,-0.524281897252707,210685505533.17203,212384582190.6976,104450171960.11212,106235333573.0599,-0.19814367739844857,-13497492659419.83,1.9999999999999971,1.0084731107079727,0.5,3.372017581842803,3.9331393053327674e-13,12.0,0.044346021835857875,20.169462214159456,7.456737026396768
1.1388283833246218,-0.19412648028141513,1999999999999996.8,0.3934259209673007,256870161216817.2,8383895935.860643,0.5010490975365695,0.007999999999999976,-0.5231355060877584,210037174625.1744,211731022807.6355,104798237830.09993,105238936795.07448,-0.19412648028141513,-12822548413274.84,1.999999999999997,1.002098195073139,0.5,3.3781916278205184,3.855257929017831e-13,13.0,0.043904771546028065,20.04196390146278,7.489453994352244
1.1502737988572274,-0.19018577223330652,1999999999999996.5,0.3934259209673007,244047612803542.34,8410811377.170856,0.49789056489106537,0.007999999999999974,-0.5220416831326645,209383181388.58984,211071755432.0462,105133270928.33643,104249910460.2534,-0.19018577223330652,-12181353985991.45,1.9999999999999967,0.9957811297821307,0.5,3.384406806199327,3.7789187072786274e-13,14.0,0.0434679117699403,19.915622595642613,7.520871865265406
1.161834242728283,-0.1863202893302,1999999999999996.2,0.3934259209673007,231866258817550.9,8437362104.604824,0.49476059154589036,0.007999999999999972,-0.5209984391126895,208723713298.05798,210406969050.46167,105455445437.056,103268267861.00198,-0.1863202893302,-11572221851790.135,1.9999999999999964,0.9895211830917806,0.5,3.3906630537713913,3.7040911034085895e-13,15.0,0.043035398821252895,19.79042366183561,7.551021514493648
1.1735108709918103,-0.1825287831371164,1999999999999996.0,0.3934259209673007,220294036965760.78,8463550278.7205715,0.49165881926523575,0.00799999999999997,-0.5200038886579095,208058956841.38562,209736851654.6226,105764935783.19331,102294021058.19229,-0.1825287831371164,-10993548861131.4,1.9999999999999962,0.9833176385304715,0.5,3.3969603154195127,3.6307451853684546e-13,16.0,0.04260718944831057,19.66635277060943,7.579933042545143
1.1853048513203654,-0.17881002069202467,1999999999999995.8,0.3934259209673007,209300488104629.38,8489378144.50751,0.4885848974056334,0.007999999999999969,-0.5190562434964279,207389097488.59137,209061590210.27356,106061916569.08105,101327180919.51031,-0.17881002069202467,-10443812021917.652,1.999999999999996,0.9771697948112668,0.5,3.4032985445792447,3.558851613813048e-13,17.0,0.04218324082981919,19.543395896225334,7.607635797581672
1.1972173631218102,-0.17516278448504746,1999999999999995.5,0.3934259209673007,198856676082711.72,8514848027.738551,0.48553848287498935,0.007999999999999965,-0.5181538061744415,206714319664.96356,208381370630.0036,106346562506.30157,100367757158.66199,-0.17516278448504746,-9921564491634.326,1.9999999999999956,0.9710769657499787,0.5,3.409677703718517,3.488381630355155e-13,18.0,0.0417635105705636,19.421539314999574,7.634158397372257
1.2092495976572515,-0.17158587243291865,1999999999999995.2,0.3934259209673007,188935111591077.4,8539962331.363355,0.4825192400941998,0.007999999999999962,-0.5172949642551827,206034806728.12674,207696377750.12778,106619048352.71571,99415758375.41103,-0.17158587243291865,-9425431769883.328,1.9999999999999953,0.9650384801883993,0.5,3.4160977648357598,3.419307046061779e-13,19.0,0.04134795669716812,19.300769603767986,7.6595287507137915
1.2214027581601699,-0.168078097848755,1999999999999995.0,0.3934259209673007,179509679821194.06,8564723531.945878,0.47952684096146186,0.00799999999999996,-0.5164781849536966,205350740949.11508,207006795311.60794,106879548852.69041,98471192096.42467,-0.168078097848755,-8954108081289.164,1.9999999999999951,0.959053681922924,0.5,3.422558709977559,3.3516002301781966e-13,20.0,0.0409365376538991,19.18107363845848,7.683774078334519
1.2336780599567432,-0.1646382894072072,1999999999999994.8,0.3934259209673007,170555571739904.9,8589134176.149103,0.476560964819403,0.007999999999999959,-0.5157020101687803,204662303497.4462,206312805945.00626,107128238680.54176,97534064816.90443,-0.1646382894072072,-8506352939259.138,1.999999999999995,0.9531219296388059,0.5,3.429060531776932,3.2852340990752836e-13,21.0,0.04052921229850936,19.062438592776118,7.706920933296107
1.2460767305873808,-0.16126529110506263,1999999999999994.5,0.3934259209673007,162049218800645.78,8613196877.269686,0.47362129842513717,0.007999999999999957,-0.5149650518772764,203969674430.19022,205614591159.46594,107365292387.21103,96604382042.97919,-0.16126529110506263,-8080987881554.847,1.9999999999999947,0.9472425968502742,0.5,3.435603234013337,3.220182105415707e-13,22.0,0.04012593989812393,18.944851937005485,7.728995220909846
1.2586000099294778,-0.1579579622173793,1999999999999994.2,0.3934259209673007,153968230919090.94,8636914311.825037,0.47070753592338016,0.007999999999999955,-0.514265987859351,203273032685.02695,204912331335.71265,107590884350.18521,95682148334.84175,-0.1579579622173793,-7676893369084.51,1.9999999999999944,0.9414150718467603,0.5,3.4421868321956213,3.15641822753463e-13,23.0,0.039726680125166704,18.828301436935206,7.750022218182197
1.2712491503214047,-0.15471517724923567,1999999999999994.0,0.3934259209673007,146291337550006.44,8660289216.195154,0.4678193788227419,0.007999999999999953,-0.5136035577264392,202572556077.28534,204206205723.0699,107805188726.67468,94767367350.61067,-0.15471517724923567,-7293005839754.987,1.9999999999999942,0.9356387576454838,0.5,3.448811354169137,3.0939169590307043e-13,24.0,0.039331393053327675,18.712775152909675,7.7700265928048715
1.2840254166877414,-0.151535825883184,1999999999999993.8,0.3934259209673007,138998331710251.45,8683324383.32133,0.4649565359753222,0.007999999999999952,-0.5129765592262584,201868421300.9568,203496392440.48062,108008379410.05696,93860041890.89981,-0.151535825883184,-6928314909630.562,1.999999999999994,0.9299130719506444,0.5,3.455476840748327,3.032653298563167e-13,25.0,0.03894003915357025,18.598261439012887,7.789032421704334
1.2969300866657718,-0.1484188129225017,1999999999999993.5,0.3934259209673007,132070016800620.89,8706022659.46368,0.46211872355973965,0.007999999999999948,-0.5123838448017202,201160803933.67624,202783068481.52844,108200629989.59471,92960173944.08151,-0.1484188129225017,-6581860714033.126,1.9999999999999936,0.9242374471194792,0.5,3.4621833463761242,2.972602739850972e-13,26.0,0.038552579290178315,18.484748942389583,7.807063209165433
1.3099644507332473,-0.1453630582303377,1999999999999993.2,0.3934259209673007,125488156086587.77,8728386941.019266,0.4593056650677211,0.007999999999999946,-0.5118243183827325,200449878445.66327,202066409723.45087,108382113713.43405,92067764732.22922,-0.1453630582303377,-6252731381586.702,1.9999999999999933,0.9186113301354422,0.5,3.46893093981159,2.913741261869948e-13,27.0,0.03816897471684266,18.372226602708842,7.8241419045437635
1.3231298123374369,-0.14236749666485773,1999999999999993.0,0.3934259209673007,119235424705001.06,8750420171.402367,0.4565170912943908,0.007999999999999945,-0.5112969323918263,199735818212.61862,201346590940.1397,108553003454.88876,91182814757.72986,-0.14236749666485773,-5940060634559.076,1.9999999999999931,0.9130341825887816,0.5,3.47571970484727,2.856045319244074e-13,28.0,0.03778918707278628,18.26068365177563,7.840290919581074
1.336427488025472,-0.13943107801048923,1999999999999992.8,0.3934259209673007,113295364070441.98,8772125337.988338,0.4537527403323844,0.007999999999999943,-0.5108006849462742,199018795532.5676,200623785819.12054,108713471682.01454,90305323850.55304,-0.13943107801048923,-5643025509185.696,1.999999999999993,0.9075054806647688,0.5,3.4825497410577864,2.79949183282701e-13,29.0,0.03741317837892826,18.150109613295374,7.855532145337962
1.3498588075760032,-0.136552766905378,1999999999999992.5,0.3934259209673007,107652338561256.28,8793505469.122305,0.451012357569936,0.007999999999999941,-0.5103346172409252,198298981646.6488,199898166982.50885,108863690430.47624,89435291216.17255,-0.136552766905378,-5360844189976.719,1.9999999999999927,0.9020247151398719,0.5,3.4894211645813,2.744058180470132e-13,30.0,0.0370409110340859,18.040494302797438,7.869886968757848
1.3634251141321778,-0.13373154276516444,1999999999999992.2,0.3934259209673007,102291494371279.56,8814563631.19375,0.4482956956930697,0.00799999999999994,-0.5098978110973809,197576546763.8416,199169906011.9371,109003831279.71092,88572715484.13069,-0.13373154276516444,-5092773952308.036,1.9999999999999925,0.8965913913861393,0.5,3.4963341089354936,2.6897221879733724e-13,31.0,0.036672347811214465,17.931827827722785,7.88337628887612
1.3771277643359572,-0.13096639970319363,1999999999999992.0,0.3934259209673007,97198720418971.53,8835302925.777973,0.445602514692044,0.007999999999999938,-0.5094893866663913,196851660089.6319,198439173477.45148,109134065332.38846,87717594757.24344,-0.13096639970319363,-4838109207882.1,1.9999999999999922,0.891205029384088,0.5,3.5032887258698358,2.6364621202152426e-13,32.0,0.03630745185368455,17.82410058768176,7.896020532688098
1.3909681284637803,-0.1282563464472725,1999999999999991.8,0.3934259209673007,92360611211089.44,8855726486.84515,0.44293258187218887,0.007999999999999936,-0.5091085002714864,196124489858.61252,197706138970.3755,109254563197.17136,86869926661.44116,-0.1282563464472725,-4596179647915.037,1.999999999999992,0.8858651637443776,0.5,3.510285186255922,2.5842566724584957e-13,33.0,0.03594618667159631,17.717303274887552,7.907839670689389
1.4049475905635938,-0.12560040625309213,1999999999999991.5,0.3934259209673007,87764431563174.4,8875837478.037691,0.44028567186928724,0.007999999999999933,-0.5087543423828734,195395203371.02124,196970971140.14236,109365494974.77513,86029708396.24611,-0.12560040625309213,-4366348479163.7656,1.9999999999999916,0.8805713437385745,0.5,3.517323681017794,2.5330849618279477e-13,34.0,0.03558851613813049,17.61142687477149,7.9188532321020055
1.4190675485932573,-0.12299761681443103,1999999999999991.2,0.3934259209673007,83398083084010.64,8895639090.01637,0.4376615666696462,0.00799999999999993,-0.508426135711558,194663967033.2155,196233837735.09625,109467030247.33006,85196936785.88545,-0.12299761681443103,-4148010748151.0664,1.9999999999999913,0.8753231333392923,0.5,3.524404422104192,2.482926518957047e-13,35.0,0.03523440448593567,17.506462666785847,7.929080319799391
1.4333294145603401,-0.12044703017025922,1999999999999991.2,0.3934259209673007,79250072335859.58,8915134537.875599,0.43506005563501166,0.00799999999999993,-0.5081231334144748,193930946402.08856,195494905647.26666,109559338071.04544,84371608331.0431,-0.12044703017025922,-3940591749178.77,1.9999999999999913,0.8701201112700233,0.5,3.5315276435047775,2.433761279799858e-13,36.0,0.03488381630355155,17.402402225400465,7.9385396249434965
1.4477346146633245,-0.11794771260886122,1999999999999991.2,0.3934259209673007,75309480586680.81,8934327058.628105,0.43248093553248107,0.00799999999999993,-0.507844617402166,193196306233.4321,194754340961.12103,109642586972.17769,83553719261.25443,-0.11794771260886122,-3743545511939.6055,1.9999999999999913,0.8649618710649621,0.5,3.5386936023124425,2.385569577605172e-13,37.0,0.03453671653186773,17.299237421299242,7.947249441346742
1.4622845894342245,-0.1154987445690981,1999999999999991.2,0.3934259209673007,71565935074741.2,8953219908.759155,0.42992401056956797,0.00799999999999993,-0.5075898967412343,192460210534.2519,194012309006.30228,109716944946.3029,82743265587.94899,-0.1154987445690981,-3556353364747.8,1.9999999999999913,0.859848021139136,0.5,3.5459025798339017,2.3383321350495463e-13,38.0,0.03419307046061779,17.19696042278272,7.955227679571619
1.4769807938826427,-0.11309922053892794,1999999999999991.2,0.3934259209673007,68009581709993.41,8971816361.850313,0.4273890924345791,0.00799999999999993,-0.507358306144407,191722822619.04562,193268974414.36047,109782579460.89592,81940243158.1497,-0.11309922053892794,-3378522569607.491,1.9999999999999913,0.8547781848691582,0.5,3.55315488275084,2.2920300565261176e-13,39.0,0.03385284372490823,17.095563697383163,7.962491880780503
1.4918246976412703,-0.11074824895130354,1999999999999991.2,0.3934259209673007,64631059140385.914,8990119706.27267,0.42487600034245987,0.00799999999999993,-0.5071492045416129,190984305170.0531,192524501179.48898,109839657461.21716,81144647708.83594,-0.11074824895130354,-3209585025527.0522,1.9999999999999913,0.8497520006849197,0.5,3.5604508443339653,2.2466448205861079e-13,40.0,0.03351600230178197,16.995040013698393,7.969059230348096
1.5068177851128537,-0.10844495207756727,1999999999999991.2,0.3934259209673007,61421474114858.86,9008133242.949333,0.4223845610862751,0.00799999999999993,-0.5069619737259878,190244820301.49188,191779052723.27808,109888345379.50896,80356474921.98293,-0.10844495207756727,-3049096036667.0415,1.9999999999999913,0.8447691221725502,0.5,3.5677908257124207,2.2021582725299963e-13,41.0,0.03318251250681597,16.895382443451002,7.97494657124874
1.5219615556186337,-0.10618846591846048,1999999999999991.2,0.3934259209673007,58372378078191.82,9025860283.18691,0.41991460909448386,0.00799999999999993,-0.5067960170691788,189504529627.7929,191032791963.5009,109928809147.50421,79575720480.2887,-0.10618846591846048,-2896633142080.0903,1.9999999999999913,0.8398292181889677,0.5,3.5751752172010565,2.1585526171453985e-13,42.0,0.03285234099075284,16.796584363779353,7.9801704172306955
1.5372575235482815,-0.10397794009286478,1999999999999991.2,0.3934259209673007,55475744936111.73,9043304146.575586,0.41746598649417355,0.00799999999999993,-0.5066507583007487,188763594335.85135,190285881386.9469,109961214212.24918,78802380123.60217,-0.10397794009286478,-2751795003963.1367,1.9999999999999913,0.8349319729883471,0.5,3.5826044396881818,2.1158104115887442e-13,43.0,0.032525454736165825,16.69863945976694,7.984746965789267
1.552707218511336,-0.1018125377243916,1999999999999991.2,0.3934259209673007,52723949932148.59,9060468158.957354,0.4150385431804199,0.00799999999999993,-0.5065256403468633,188022175261.312,189538483126.32257,109985725555.24348,78036449706.06853,-0.1018125377243916,-2614200351496.381,1.9999999999999913,0.8300770863608398,0.5,3.5900789460864693,2.0739145584079068e-13,44.0,0.03220182105415707,16.601541727216794,7.988692110950533
1.568312185490169,-0.09969143532593479,1999999999999991.2,0.3934259209673007,50109749580652.21,9077355650.461832,0.41263213689193656,0.00799999999999993,-0.5064201242237965,187280432968.90805,188790759041.23795,110002507714.90044,77277925254.00761,-0.09969143532593479,-2483486977489.631,1.9999999999999913,0.8252642737838732,0.5,3.597599222849792,2.0328482987029955e-13,45.0,0.03188140758108867,16.505285475677464,7.99202145587717
1.5840739849944818,-0.09761382268229905,1999999999999991.2,0.3934259209673007,47626262603162.58,9093969953.609081,0.41024663329318334,0.00799999999999993,-0.5063336879821089,186538527836.87457,188042870803.30096,110011724812.33002,76526803024.54456,-0.09761382268229905,-2359310785195.663,1.9999999999999913,0.8204932665863667,0.5,3.605165791558837,1.9925952054225707e-13,46.0,0.0315641822753463,16.40986533172733,7.994750325307752
1.5999941932173602,-0.09557890273101569,1999999999999991.2,0.3934259209673007,45266951817966.914,9110314401.478703,0.40788190606309405,0.00799999999999993,-0.5062658256976516,185796620145.45944,187294979985.34216,110013540580.44879,75783079565.01065,-0.09557890273101569,-2241344882782.256,1.9999999999999913,0.8157638121261881,0.5,3.6127792105784136,1.9531391767926053e-13,47.0,0.03125011341413504,16.315276242523762,7.996893777840629
1.6160744021928934,-0.09358589144145572,1999999999999991.2,0.3934259209673007,43025606935184.66,9126392325.9445,0.4055378369905963,0.00799999999999993,-0.5062160465058152,185054870169.55545,186547248154.7938,110008118396.4183,75046751773.13715,-0.09358589144145572,-2129278723079.9492,1.9999999999999913,0.8110756739811926,0.5,3.6204400767894973,1.9144644298755604e-13,48.0,0.030939169590307042,16.22151347962385,7.99846661807328
1.632316219955379,-0.09163401769234637,1999999999999991.2,0.3934259209673007,40896328212104.7,9142207055.973858,0.4032143160770799,0.00799999999999993,-0.5061838736756918,184313438275.47766,185799836971.24762,109995621317.41585,74317816958.06181,-0.09163401769234637,-2022817286341.7522,1.9999999999999913,0.8064286321541598,0.5,3.6281490273990467,1.8765554942569978e-13,49.0,0.030631319709220808,16.128572643083196,7.99948340860783
